Time,Sensor 1,Sensor 10,Sensor 6,Sensor 7,Sensor 4,Sensor 2,Sensor 5,Sensor 9,Sensor 3,Sensor 8,Sensor 11
2024-03-06 10:24:38,12.06275,12.896,11.484563,24.276687,12.5861875,12.086625,12.310063,19.786938000000003,11.516312,13.880375,13.53988
2024-03-06 10:25:47,12.12575,13.146,11.484563,24.463687,12.7111875,12.148625,12.372062999999999,19.911938000000003,11.516312,14.067375,13.53988
2024-03-06 10:26:56,12.12575,13.396,11.672563,24.838687,12.8991875,12.273625,12.372062999999999,20.161938000000003,11.703311999999999,14.255375,13.91488
2024-03-06 10:28:05,12.37575,13.521,11.797563,24.713687,12.9611875,12.336625,12.810063,20.474938,11.766312,14.255375,13.91488
2024-03-06 10:29:14,12.43775,13.771,11.859563,25.026687,13.0861875,12.461625,12.872062999999999,20.974938,11.828311999999999,14.442375,14.22688
2024-03-06 10:30:23,12.56275,13.708,11.922563,25.276687,13.2111875,12.648625,12.997062999999999,20.911938000000003,12.016312,14.505375,14.22688
2024-03-06 10:31:32,12.50075,13.833,11.922563,25.151687,13.3361875,12.711625,12.997062999999999,20.974938,12.078311999999999,14.567375,14.28988
2024-03-06 10:32:41,12.62575,13.771,11.984563,25.151687,13.3991875,12.773625,13.060063,20.974938,12.141312,14.630375,14.35188
2024-03-06 10:33:50,12.81275,13.896,12.172563,25.338687,13.5241875,12.898625,13.247062999999999,21.536938000000003,12.141312,14.817375,14.47688
2024-03-06 10:34:59,13.00075,13.896,12.297563,25.463687,13.5241875,12.961625,13.372062999999999,21.661938000000003,12.391312,14.942375,14.66488
2024-03-06 10:36:08,13.06275,14.208,12.359563,25.901687,13.8361875,13.211625,13.497062999999999,21.911938000000003,12.641312,15.130375,14.85188
2024-03-06 10:37:17,13.06275,14.396,12.422563,25.901687,13.8361875,13.211625,13.560063,21.974938,12.703311999999999,15.067375,14.91488
2024-03-06 10:38:26,12.87575,14.208,12.234563,25.651687,13.3361875,12.273625,13.247062999999999,21.661938000000003,11.766312,14.942375,14.72688
2024-03-06 10:39:35,12.87575,14.146,12.172563,25.401687,13.2111875,11.961625,13.247062999999999,21.411938000000003,11.516312,14.942375,14.72688
2024-03-06 10:40:44,12.93775,14.146,12.234563,25.526687,13.2111875,12.023625,13.247062999999999,21.099938,11.578311999999999,15.005375,14.78988
2024-03-06 10:41:53,13.06275,14.333,12.234563,25.713687,13.3991875,12.211625,13.247062999999999,21.161938000000003,11.703311999999999,15.067375,14.91488
2024-03-06 10:43:02,13.12575,14.521,12.484563,26.088687,13.5861875,12.336625,13.247062999999999,21.161938000000003,11.828311999999999,15.067375,14.91488
2024-03-06 10:44:11,13.37575,14.771,12.734563,26.088687,13.7741875,12.461625,13.810063,21.599938,11.953311999999999,15.442375,15.35188
2024-03-06 10:45:21,13.62575,14.958,12.984563,26.901687,13.8991875,12.711625,13.935063,21.974938,12.141312,15.692375,15.53988
2024-03-06 10:46:30,13.87575,15.271,13.172563,27.463687,14.2111875,13.023625,13.935063,22.661938000000003,12.516312,15.942375,15.851880000000001
2024-03-06 10:47:39,14.12575,15.646,13.484563,27.463687,14.2111875,13.148625,14.560063,22.911938000000003,12.641312,16.317375,15.851880000000001
2024-03-06 10:48:48,14.18775,15.833,13.484563,28.713687,14.5861875,13.211625,14.560063,23.224938,12.766312,16.380375,16.28988
2024-03-06 10:49:57,14.18775,15.896,13.609563,28.713687,14.5861875,13.273625,14.747062999999999,23.224938,12.766312,16.380375,16.28988
2024-03-06 10:51:06,14.18775,15.833,13.672563,28.838687,14.5861875,13.211625,14.747062999999999,23.599938,12.766312,16.380375,16.35188
2024-03-06 10:52:15,14.43775,15.958000000000002,13.734563,28.838687,14.7111875,13.273625,14.747062999999999,23.786938000000003,12.828311999999999,16.567375000000002,16.41488
2024-03-06 10:53:24,14.56275,15.771,13.734563,28.651687,14.5241875,13.086625,14.747062999999999,23.849938,12.578311999999999,16.630375,16.41488
2024-03-06 10:54:33,14.43775,15.771,13.672563,28.526687,14.5241875,13.023625,14.747062999999999,23.286938000000003,12.578311999999999,16.567375000000002,16.47688
2024-03-06 10:55:42,14.62575,15.771,13.859563,29.026687,14.5241875,13.148625,14.935063,23.786938000000003,12.828311999999999,16.817375000000002,16.72688
2024-03-06 10:56:51,14.87575,16.396,14.109563,29.463687,14.9611875,13.461625,15.185063,24.224938,13.078311999999999,17.067375000000002,17.03988
2024-03-06 10:58:00,14.56275,16.271,13.859563,29.276687,14.7111875,13.023625,14.935063,23.974938,12.641312,16.755375,17.03988
2024-03-06 10:59:09,14.68775,16.146,13.922563,28.838687,14.8991875,13.336625,15.060063,23.911938000000003,12.891312,16.755375,16.72688
2024-03-06 11:00:18,14.68775,16.146,13.922563,28.713687,14.7741875,13.211625,14.997062999999999,24.036938000000003,12.766312,16.880375,16.85188
2024-03-06 11:01:27,14.50075,16.083000000000002,13.859563,28.276687,14.7111875,13.148625,14.997062999999999,23.724938,12.703311999999999,16.692375000000002,16.85188
2024-03-06 11:02:36,14.81275,16.083000000000002,14.047563,28.463687,15.0241875,13.523625,15.122062999999999,23.786938000000003,12.703311999999999,16.942375000000002,16.85188
2024-03-06 11:03:45,14.68775,16.083000000000002,13.984563,28.276687,14.8991875,13.523625,15.122062999999999,23.786938000000003,13.141312,16.880375,16.78988
2024-03-06 11:04:54,14.87575,16.271,14.109563,28.651687,15.0241875,13.461625,15.310063,23.661938000000003,13.016312,16.880375,17.03988
2024-03-06 11:06:03,14.87575,16.271,14.297563,28.901687,15.1491875,13.461625,15.310063,24.036938000000003,13.078311999999999,17.255375,17.10188
2024-03-06 11:07:12,14.87575,16.271,14.422563,28.963687,15.4611875,13.461625,15.560063,24.036938000000003,13.078311999999999,17.380375,17.10188
2024-03-06 11:08:21,15.37575,16.271,14.547563,28.963687,15.5861875,14.023625,15.685063,24.349938,13.641312,17.380375,17.10188
2024-03-06 11:09:30,15.12575,16.271,14.359563,28.026687,15.2741875,14.023625,15.435063,23.474938,13.266312,17.130375,17.10188
2024-03-06 11:10:39,15.12575,15.771,14.234563,28.026687,15.2111875,13.773625,15.372062999999999,23.474938,13.328311999999999,17.005375,16.72688
2024-03-06 11:11:48,15.06275,15.958000000000002,14.297563,27.901687,15.2111875,13.773625,15.497062999999999,23.474938,13.453311999999999,17.192375000000002,16.85188
2024-03-06 11:12:57,15.12575,15.896,14.297563,27.776687,15.2111875,13.773625,15.435063,23.411938000000003,13.328311999999999,17.130375,16.78988
2024-03-06 11:14:06,15.18775,15.708,14.359563,27.651687,15.2111875,14.211625,15.435063,23.349938,13.703311999999999,17.067375000000002,16.66488
2024-03-06 11:15:15,15.00075,15.333,14.172563,27.151687,15.1491875,13.898625,15.310063,23.224938,13.391312,16.942375000000002,16.41488
2024-03-06 11:16:24,14.93775,15.146,14.109563,26.651687,15.0241875,13.523625,15.122062999999999,22.786938000000003,13.078311999999999,16.817375000000002,16.41488
2024-03-06 11:17:33,15.00075,15.458,14.109563,26.651687,15.0861875,13.648625,15.122062999999999,22.786938000000003,13.203311999999999,16.817375000000002,16.53988
2024-03-06 11:18:42,15.00075,15.521,14.172563,26.776687,15.0861875,13.523625,15.247062999999999,22.349938,13.141312,16.942375000000002,16.60188
2024-03-06 11:19:51,15.12575,15.958000000000002,14.359563,27.338687,15.2111875,13.773625,15.435063,22.724938,13.328311999999999,17.067375000000002,16.85188
2024-03-06 11:21:00,15.18775,15.833,14.422563,27.151687,15.1491875,13.648625,15.372062999999999,22.724938,13.266312,17.067375000000002,16.78988
2024-03-06 11:22:09,15.18775,15.833,14.422563,26.963687,15.3991875,13.898625,15.560063,22.599938,13.516312,17.192375000000002,16.78988
2024-03-06 11:23:18,15.25075,15.708,14.422563,26.963687,15.3361875,13.773625,15.435063,22.536938000000003,13.391312,17.192375000000002,16.72688
2024-03-06 11:24:27,15.31275,16.021,14.547563,27.088687,15.3991875,13.773625,15.622062999999999,22.474938,13.391312,17.255375,16.91488
2024-03-06 11:25:36,15.31275,16.271,14.547563,27.401687,15.5241875,13.898625,15.810063,22.599938,13.516312,17.380375,17.16488
2024-03-06 11:26:45,15.43775,16.771,14.797563,28.026687,15.5241875,13.898625,16.060063,23.036938000000003,14.016312,17.630375,17.16488
2024-03-06 11:27:54,15.68775,17.021,14.984563,28.651687,15.5241875,13.898625,16.247063,23.161938000000003,14.203311999999999,17.817375000000002,17.16488
2024-03-06 11:29:03,15.93775,16.896,15.109563,28.838687,15.5241875,14.711625,16.247063,23.411938000000003,14.203311999999999,18.005375,17.16488
2024-03-06 11:30:12,16.062749999999998,16.708000000000002,15.172563,28.588687,16.1491875,14.523625,16.372063,23.849938,14.141312,18.067375000000002,17.53988
2024-03-06 11:31:21,16.12575,16.708000000000002,15.234563,28.463687,16.3361875,14.648625,16.435063,23.974938,14.328311999999999,18.067375000000002,17.66488
2024-03-06 11:32:30,16.062749999999998,16.833000000000002,15.297563,28.401687,16.3361875,14.773625,16.560063,23.911938000000003,14.453311999999999,18.067375000000002,17.78988
2024-03-06 11:33:39,16.187749999999998,17.271,15.484563,28.776687,16.5241875,14.773625,16.747063,23.911938000000003,14.578311999999999,18.067375000000002,18.03988
2024-03-06 11:34:48,16.43775,17.708000000000002,15.672563,29.338687,16.6491875,15.086625,16.935063,24.724938,14.641312,18.567375000000002,18.41488
2024-03-06 11:35:57,16.62575,17.958000000000002,15.797563,29.838687,16.8991875,15.336625,17.122063,25.161938000000003,14.953311999999999,18.567375000000002,18.72688
2024-03-06 11:37:06,16.56275,18.208000000000002,15.859563,30.088687,16.8991875,15.273625,17.185063,25.224938,14.953311999999999,18.567375000000002,18.72688
2024-03-06 11:38:15,16.81275,18.333000000000002,16.047563,30.526687,17.0241875,15.336625,17.185063,25.661938000000003,15.016312,19.067375000000002,18.97688
2024-03-06 11:39:24,16.81275,18.083000000000002,16.109563,30.526687,17.2741875,15.336625,17.435063,26.099938,15.453311999999999,19.192375000000002,18.91488
2024-03-06 11:40:33,17.25075,17.896,16.297563,30.463687,17.3361875,15.711625,17.560063,26.411938000000003,15.391312,19.380375,18.91488
2024-03-06 11:41:42,17.43775,18.021,16.484563,30.963687,17.7111875,16.148625,17.810063,26.474938,15.766312,19.380375,19.03988
2024-03-06 11:42:51,16.93775,17.333000000000002,16.047563,29.963687,17.0861875,15.273625,17.247063,26.474938,14.891312,19.380375,18.47688
2024-03-06 11:44:00,16.81275,16.958000000000002,15.859563,29.338687,16.9611875,15.211625,17.060063,26.161938000000003,14.953311999999999,18.817375000000002,18.28988
2024-03-06 11:45:09,16.87575,17.021,15.922563,29.276687,16.7741875,15.211625,17.060063,26.161938000000003,14.641312,18.817375000000002,18.35188
2024-03-06 11:46:18,16.81275,17.021,15.984563000000001,29.338687,17.0241875,15.211625,17.247063,26.099938,14.828311999999999,18.755375,18.35188
2024-03-06 11:47:27,16.68775,17.146,15.984563000000001,29.151687,17.0861875,15.398625,17.185063,25.536938000000003,15.078311999999999,18.755375,18.35188
2024-03-06 11:48:36,16.87575,17.271,16.047563,29.463687,17.2741875,15.398625,17.372063,25.786938000000003,15.516312,18.817375000000002,18.41488
2024-03-06 11:49:46,16.87575,17.583000000000002,16.109563,99999.026687,17.1491875,15.586625,17.372063,25.474938,15.266312,18.817375000000002,18.66488
2024-03-06 11:50:54,16.81275,17.646,16.047563,29.463687,17.1491875,15.523625,17.310063,25.036938000000003,15.203311999999999,18.755375,18.47688
2024-03-06 11:52:03,16.62575,17.146,15.859563,28.963687,17.0241875,15.523625,17.310063,24.474938,15.203311999999999,18.505375,18.10188
2024-03-06 11:53:13,16.43775,16.771,15.797563,28.463687,17.0241875,15.836625,17.185063,23.661938000000003,15.391312,18.505375,17.97688
2024-03-06 11:54:21,16.56275,16.896,15.859563,28.463687,17.1491875,15.836625,17.185063,23.474938,15.516312,18.505375,18.16488
2024-03-06 11:55:31,16.68775,16.896,15.922563,28.526687,16.8991875,15.586625,17.122063,23.786938000000003,15.141312,18.630375,18.28988
2024-03-06 11:56:39,16.81275,17.021,16.047563,28.901687,17.2111875,16.086625,17.372063,23.786938000000003,15.578311999999999,18.755375,18.28988
2024-03-06 11:57:49,16.81275,17.021,16.047563,28.463687,17.1491875,15.898625,17.247063,24.474938,15.516312,18.755375,18.22688
2024-03-06 11:58:58,16.81275,17.021,15.984563000000001,28.213687,17.2741875,16.086625,17.310063,24.536938000000003,15.703311999999999,18.692375000000002,18.16488
2024-03-06 12:00:07,16.87575,17.146,16.172563,28.776687,17.3361875,15.961625,17.435063,24.786938000000003,15.641312,18.817375000000002,18.41488
2024-03-06 12:01:16,16.87575,17.146,16.047563,28.901687,17.1491875,15.648625,17.372063,24.786938000000003,15.328311999999999,18.880375,18.47688
2024-03-06 12:02:25,17.06275,17.146,16.047563,29.526687,17.5241875,16.023625,17.622063,24.911938000000003,15.703311999999999,19.130375,18.47688
2024-03-06 12:03:34,17.25075,17.896,16.422563,29.963687,17.6491875,16.211625,17.747063,25.224938,15.828311999999999,19.255375,18.85188
2024-03-06 12:04:43,17.31275,17.521,16.422563,29.963687,17.3991875,15.836625,17.685063,25.224938,15.578311999999999,19.255375,18.85188
2024-03-06 12:05:52,17.31275,17.646,16.547563,29.713687,17.5241875,15.836625,17.810063,25.786938000000003,15.516312,19.255375,18.78988
2024-03-06 12:07:01,17.18775,17.646,16.484563,29.401687,17.4611875,15.898625,17.810063,25.474938,15.578311999999999,19.255375,18.78988
2024-03-06 12:08:10,17.25075,17.333000000000002,16.422563,29.151687,17.3991875,15.898625,17.622063,25.099938,15.516312,19.192375000000002,18.66488
2024-03-06 12:09:19,17.25075,17.146,16.359563,28.901687,17.5241875,16.148625,17.622063,25.099938,15.766312,19.005375,18.47688
2024-03-06 12:10:28,17.25075,17.146,16.422563,28.838687,17.4611875,16.023625,17.747063,24.974938,15.766312,19.255375,18.47688
2024-03-06 12:11:37,17.37575,17.396,16.422563,28.838687,17.4611875,16.023625,17.810063,24.661938000000003,15.828311999999999,19.317375000000002,18.85188
2024-03-06 12:12:46,17.31275,17.646,16.609563,28.963687,17.5241875,16.086625,17.810063,24.411938000000003,15.703311999999999,19.255375,18.85188
2024-03-06 12:13:55,17.43775,17.958000000000002,16.672563,29.088687,17.7741875,16.086625,17.997063,24.661938000000003,16.078312,19.442375000000002,18.97688
2024-03-06 12:15:04,17.31275,17.583000000000002,16.609563,28.526687,17.5241875,15.836625,17.685063,24.474938,15.516312,19.317375000000002,18.97688
2024-03-06 12:16:13,17.06275,17.146,16.359563,28.088687,17.0241875,15.148625,17.372063,23.974938,14.828311999999999,19.130375,18.60188
2024-03-06 12:17:22,17.06275,17.083000000000002,16.234563,27.901687,16.9611875,15.148625,17.310063,23.786938000000003,14.828311999999999,19.005375,18.41488
2024-03-06 12:18:31,16.62575,16.646,15.859563,27.026687,16.8361875,14.961625,17.060063,23.536938000000003,14.766312,18.630375,18.10188
2024-03-06 12:19:40,16.62575,16.646,15.922563,27.026687,16.7111875,14.961625,17.060063,23.536938000000003,14.766312,18.630375,18.03988
2024-03-06 12:20:49,16.81275,17.021,15.922563,27.151687,17.0241875,15.523625,17.310063,23.411938000000003,15.266312,18.817375000000002,18.28988
2024-03-06 12:21:58,16.81275,17.458000000000002,16.172563,27.838687,17.1491875,15.523625,17.435063,23.411938000000003,15.391312,18.942375000000002,18.60188
2024-03-06 12:23:07,17.12575,17.583000000000002,16.484563,27.838687,17.1491875,15.961625,17.685063,24.161938000000003,15.391312,19.130375,18.60188
2024-03-06 12:24:16,17.25075,17.708000000000002,16.609563,28.713687,17.7111875,16.273625000000003,17.810063,24.724938,15.953311999999999,19.317375000000002,18.91488
